OrderID;ProductID;CustomerID;StoreID;Quantity;OrderDate;IMPORT COLUMN
4540;71;16;3;18;2022-04-08;(4540, 71, 16, 3, 18, '2022-04-08'),
4541;32;36;2;3;2021-02-22;(4541, 32, 36, 2, 3, '2021-02-22'),
4542;75;7;3;24;2019-08-31;(4542, 75, 7, 3, 24, '2019-08-31'),
4543;85;23;1;25;2021-02-08;(4543, 85, 23, 1, 25, '2021-02-08'),
4544;41;3;2;23;2020-01-05;(4544, 41, 3, 2, 23, '2020-01-05'),
4545;23;48;2;29;2022-07-23;(4545, 23, 48, 2, 29, '2022-07-23'),
4546;61;30;2;28;2022-07-22;(4546, 61, 30, 2, 28, '2022-07-22'),
4547;70;12;3;5;2020-06-07;(4547, 70, 12, 3, 5, '2020-06-07'),
4548;5;48;1;12;2020-07-12;(4548, 5, 48, 1, 12, '2020-07-12'),
4549;54;39;3;17;2019-05-01;(4549, 54, 39, 3, 17, '2019-05-01'),
4550;17;17;1;23;2020-07-11;(4550, 17, 17, 1, 23, '2020-07-11'),
4551;46;4;2;21;2021-10-26;(4551, 46, 4, 2, 21, '2021-10-26'),
4552;23;50;3;20;2021-07-08;(4552, 23, 50, 3, 20, '2021-07-08'),
4553;92;12;3;4;2022-05-18;(4553, 92, 12, 3, 4, '2022-05-18'),
4554;7;11;2;26;2020-09-28;(4554, 7, 11, 2, 26, '2020-09-28'),
4555;35;47;1;8;2020-10-07;(4555, 35, 47, 1, 8, '2020-10-07'),
4556;28;34;2;15;2022-11-03;(4556, 28, 34, 2, 15, '2022-11-03'),
4557;42;14;2;26;2020-12-12;(4557, 42, 14, 2, 26, '2020-12-12'),
4558;12;9;2;24;2021-10-29;(4558, 12, 9, 2, 24, '2021-10-29'),
4559;74;19;3;17;2021-11-25;(4559, 74, 19, 3, 17, '2021-11-25'),
4560;12;3;3;7;2020-01-08;(4560, 12, 3, 3, 7, '2020-01-08'),
4561;98;18;2;3;2021-03-02;(4561, 98, 18, 2, 3, '2021-03-02'),
4562;42;15;3;12;2021-01-07;(4562, 42, 15, 3, 12, '2021-01-07'),
4563;73;48;3;3;2022-08-27;(4563, 73, 48, 3, 3, '2022-08-27'),
4564;13;38;1;20;2021-12-07;(4564, 13, 38, 1, 20, '2021-12-07'),
4565;31;26;1;8;2021-01-29;(4565, 31, 26, 1, 8, '2021-01-29'),
4566;89;7;3;3;2020-01-10;(4566, 89, 7, 3, 3, '2020-01-10'),
4567;68;6;3;25;2022-04-23;(4567, 68, 6, 3, 25, '2022-04-23'),
4568;65;17;2;16;2022-05-16;(4568, 65, 17, 2, 16, '2022-05-16'),
4569;19;46;1;2;2021-11-18;(4569, 19, 46, 1, 2, '2021-11-18'),
4570;87;14;1;16;2021-04-15;(4570, 87, 14, 1, 16, '2021-04-15'),
4571;89;46;2;12;2021-11-11;(4571, 89, 46, 2, 12, '2021-11-11'),
4572;77;41;1;24;2022-07-29;(4572, 77, 41, 1, 24, '2022-07-29'),
4573;8;19;1;18;2021-08-14;(4573, 8, 19, 1, 18, '2021-08-14'),
4574;81;41;2;2;2021-10-30;(4574, 81, 41, 2, 2, '2021-10-30'),
4575;41;30;2;6;2019-01-21;(4575, 41, 30, 2, 6, '2019-01-21'),
4576;69;20;3;4;2019-07-08;(4576, 69, 20, 3, 4, '2019-07-08'),
4577;87;14;1;17;2020-03-21;(4577, 87, 14, 1, 17, '2020-03-21'),
4578;21;13;1;5;2021-02-21;(4578, 21, 13, 1, 5, '2021-02-21'),
4579;28;17;1;19;2022-04-15;(4579, 28, 17, 1, 19, '2022-04-15'),
4580;78;3;2;29;2022-09-09;(4580, 78, 3, 2, 29, '2022-09-09'),
4581;17;46;1;13;2021-02-14;(4581, 17, 46, 1, 13, '2021-02-14'),
4582;58;10;3;5;2019-05-11;(4582, 58, 10, 3, 5, '2019-05-11'),
4583;22;23;3;9;2021-08-25;(4583, 22, 23, 3, 9, '2021-08-25'),
4584;55;34;3;4;2020-02-06;(4584, 55, 34, 3, 4, '2020-02-06'),
4585;23;29;3;5;2019-07-25;(4585, 23, 29, 3, 5, '2019-07-25'),
4586;92;33;2;7;2022-04-05;(4586, 92, 33, 2, 7, '2022-04-05'),
4587;47;35;3;10;2020-01-10;(4587, 47, 35, 3, 10, '2020-01-10'),
4588;56;16;1;14;2020-09-10;(4588, 56, 16, 1, 14, '2020-09-10'),
4589;43;8;2;3;2019-06-15;(4589, 43, 8, 2, 3, '2019-06-15'),
4590;64;47;2;19;2022-05-27;(4590, 64, 47, 2, 19, '2022-05-27'),
4591;24;4;2;29;2020-04-23;(4591, 24, 4, 2, 29, '2020-04-23'),
4592;49;18;3;13;2019-08-12;(4592, 49, 18, 3, 13, '2019-08-12'),
4593;92;6;2;13;2022-04-28;(4593, 92, 6, 2, 13, '2022-04-28'),
4594;85;9;1;21;2022-01-02;(4594, 85, 9, 1, 21, '2022-01-02'),
4595;46;30;1;12;2020-01-25;(4595, 46, 30, 1, 12, '2020-01-25'),
4596;56;14;3;21;2021-10-29;(4596, 56, 14, 3, 21, '2021-10-29'),
4597;88;1;1;2;2022-09-17;(4597, 88, 1, 1, 2, '2022-09-17'),
4598;97;36;3;7;2022-09-20;(4598, 97, 36, 3, 7, '2022-09-20'),
4599;27;39;3;6;2021-06-01;(4599, 27, 39, 3, 6, '2021-06-01'),
4600;36;18;1;26;2021-07-29;(4600, 36, 18, 1, 26, '2021-07-29'),
4601;80;41;3;7;2019-01-17;(4601, 80, 41, 3, 7, '2019-01-17'),
4602;41;7;1;11;2020-06-02;(4602, 41, 7, 1, 11, '2020-06-02'),
4603;4;45;1;23;2019-02-28;(4603, 4, 45, 1, 23, '2019-02-28'),
4604;5;18;1;22;2021-12-06;(4604, 5, 18, 1, 22, '2021-12-06'),
4605;83;38;2;5;2019-03-29;(4605, 83, 38, 2, 5, '2019-03-29'),
4606;1;4;2;23;2022-10-25;(4606, 1, 4, 2, 23, '2022-10-25'),
4607;40;35;1;30;2020-04-10;(4607, 40, 35, 1, 30, '2020-04-10'),
4608;33;18;1;11;2019-08-15;(4608, 33, 18, 1, 11, '2019-08-15'),
4609;65;49;3;20;2022-06-28;(4609, 65, 49, 3, 20, '2022-06-28'),
4610;62;11;2;22;2022-02-27;(4610, 62, 11, 2, 22, '2022-02-27'),
4611;59;43;1;2;2020-04-30;(4611, 59, 43, 1, 2, '2020-04-30'),
4612;73;31;3;28;2021-04-15;(4612, 73, 31, 3, 28, '2021-04-15'),
4613;69;31;3;16;2021-06-13;(4613, 69, 31, 3, 16, '2021-06-13'),
4614;59;23;2;10;2019-09-26;(4614, 59, 23, 2, 10, '2019-09-26'),
4615;65;16;1;6;2021-08-23;(4615, 65, 16, 1, 6, '2021-08-23'),
4616;9;44;2;16;2020-02-11;(4616, 9, 44, 2, 16, '2020-02-11'),
4617;59;35;3;4;2019-10-28;(4617, 59, 35, 3, 4, '2019-10-28'),
4618;11;37;1;16;2022-01-15;(4618, 11, 37, 1, 16, '2022-01-15'),
4619;80;48;3;24;2019-09-06;(4619, 80, 48, 3, 24, '2019-09-06'),
4620;33;12;2;8;2021-01-10;(4620, 33, 12, 2, 8, '2021-01-10'),
4621;60;48;2;18;2022-05-23;(4621, 60, 48, 2, 18, '2022-05-23'),
4622;3;48;2;3;2022-03-07;(4622, 3, 48, 2, 3, '2022-03-07'),
4623;47;31;1;26;2020-04-05;(4623, 47, 31, 1, 26, '2020-04-05'),
4624;17;5;3;25;2021-01-22;(4624, 17, 5, 3, 25, '2021-01-22'),
4625;28;9;2;26;2020-06-12;(4625, 28, 9, 2, 26, '2020-06-12'),
4626;11;35;2;23;2021-04-22;(4626, 11, 35, 2, 23, '2021-04-22'),
4627;98;48;3;8;2022-09-19;(4627, 98, 48, 3, 8, '2022-09-19'),
4628;39;49;2;6;2021-04-08;(4628, 39, 49, 2, 6, '2021-04-08'),
4629;79;30;1;27;2021-06-29;(4629, 79, 30, 1, 27, '2021-06-29'),
4630;81;24;3;19;2020-06-24;(4630, 81, 24, 3, 19, '2020-06-24'),
4631;84;23;2;13;2021-02-19;(4631, 84, 23, 2, 13, '2021-02-19'),
4632;63;17;1;7;2020-10-06;(4632, 63, 17, 1, 7, '2020-10-06'),
4633;51;34;2;10;2022-09-12;(4633, 51, 34, 2, 10, '2022-09-12'),
4634;47;17;2;24;2021-01-14;(4634, 47, 17, 2, 24, '2021-01-14'),
4635;83;11;3;12;2022-06-15;(4635, 83, 11, 3, 12, '2022-06-15'),
4636;64;25;2;8;2022-06-14;(4636, 64, 25, 2, 8, '2022-06-14'),
4637;77;16;2;8;2020-05-11;(4637, 77, 16, 2, 8, '2020-05-11'),
4638;32;26;2;7;2020-08-23;(4638, 32, 26, 2, 7, '2020-08-23'),
4639;60;14;2;6;2022-04-28;(4639, 60, 14, 2, 6, '2022-04-28'),
4640;98;30;2;18;2021-03-17;(4640, 98, 30, 2, 18, '2021-03-17'),
4641;21;36;2;10;2022-02-03;(4641, 21, 36, 2, 10, '2022-02-03'),
4642;76;30;1;2;2019-10-07;(4642, 76, 30, 1, 2, '2019-10-07'),
4643;67;24;3;9;2020-01-27;(4643, 67, 24, 3, 9, '2020-01-27'),
4644;89;30;3;22;2020-11-06;(4644, 89, 30, 3, 22, '2020-11-06'),
4645;91;15;1;9;2020-11-03;(4645, 91, 15, 1, 9, '2020-11-03'),
4646;36;35;2;11;2020-05-12;(4646, 36, 35, 2, 11, '2020-05-12'),
4647;6;4;3;4;2021-12-09;(4647, 6, 4, 3, 4, '2021-12-09'),
4648;22;15;2;24;2020-09-11;(4648, 22, 15, 2, 24, '2020-09-11'),
4649;80;15;2;29;2020-09-24;(4649, 80, 15, 2, 29, '2020-09-24'),
4650;59;21;1;29;2021-11-22;(4650, 59, 21, 1, 29, '2021-11-22'),
4651;45;36;2;3;2020-11-16;(4651, 45, 36, 2, 3, '2020-11-16'),
4652;55;10;1;24;2020-05-24;(4652, 55, 10, 1, 24, '2020-05-24'),
4653;3;1;2;5;2020-05-24;(4653, 3, 1, 2, 5, '2020-05-24'),
4654;24;16;3;18;2019-07-18;(4654, 24, 16, 3, 18, '2019-07-18'),
4655;55;33;2;30;2021-06-08;(4655, 55, 33, 2, 30, '2021-06-08'),
4656;90;38;2;20;2020-06-13;(4656, 90, 38, 2, 20, '2020-06-13'),
4657;32;3;3;8;2019-03-14;(4657, 32, 3, 3, 8, '2019-03-14'),
4658;49;46;1;29;2020-04-26;(4658, 49, 46, 1, 29, '2020-04-26'),
4659;64;19;3;11;2020-05-21;(4659, 64, 19, 3, 11, '2020-05-21'),
4660;60;36;2;1;2021-06-25;(4660, 60, 36, 2, 1, '2021-06-25'),
4661;94;11;2;24;2019-01-29;(4661, 94, 11, 2, 24, '2019-01-29'),
4662;74;8;1;4;2022-02-03;(4662, 74, 8, 1, 4, '2022-02-03'),
4663;32;27;2;29;2022-10-21;(4663, 32, 27, 2, 29, '2022-10-21'),
4664;15;29;3;12;2021-08-29;(4664, 15, 29, 3, 12, '2021-08-29'),
4665;98;14;3;20;2020-10-25;(4665, 98, 14, 3, 20, '2020-10-25'),
4666;76;15;1;21;2020-10-03;(4666, 76, 15, 1, 21, '2020-10-03'),
4667;49;17;1;14;2021-12-10;(4667, 49, 17, 1, 14, '2021-12-10'),
4668;97;34;1;3;2021-06-24;(4668, 97, 34, 1, 3, '2021-06-24'),
4669;58;36;3;20;2022-04-23;(4669, 58, 36, 3, 20, '2022-04-23'),
4670;48;28;3;30;2020-10-01;(4670, 48, 28, 3, 30, '2020-10-01'),
4671;50;14;3;22;2021-02-07;(4671, 50, 14, 3, 22, '2021-02-07'),
4672;21;22;1;20;2021-05-16;(4672, 21, 22, 1, 20, '2021-05-16'),
4673;16;15;1;1;2021-08-10;(4673, 16, 15, 1, 1, '2021-08-10'),
4674;14;25;3;1;2022-06-06;(4674, 14, 25, 3, 1, '2022-06-06'),
4675;91;29;1;18;2019-08-20;(4675, 91, 29, 1, 18, '2019-08-20'),
4676;23;45;2;20;2022-10-05;(4676, 23, 45, 2, 20, '2022-10-05'),
4677;46;35;2;20;2020-05-23;(4677, 46, 35, 2, 20, '2020-05-23'),
4678;25;31;3;9;2020-01-01;(4678, 25, 31, 3, 9, '2020-01-01'),
4679;10;45;2;15;2021-10-12;(4679, 10, 45, 2, 15, '2021-10-12'),
4680;62;32;2;22;2021-02-21;(4680, 62, 32, 2, 22, '2021-02-21'),
4681;90;9;3;27;2022-07-29;(4681, 90, 9, 3, 27, '2022-07-29'),
4682;2;47;2;18;2021-10-24;(4682, 2, 47, 2, 18, '2021-10-24'),
4683;79;7;2;4;2020-03-16;(4683, 79, 7, 2, 4, '2020-03-16'),
4684;80;41;3;26;2020-07-10;(4684, 80, 41, 3, 26, '2020-07-10'),
4685;64;34;3;24;2022-07-19;(4685, 64, 34, 3, 24, '2022-07-19'),
4686;18;34;2;18;2022-09-01;(4686, 18, 34, 2, 18, '2022-09-01'),
4687;78;18;2;28;2020-04-29;(4687, 78, 18, 2, 28, '2020-04-29'),
4688;94;18;2;25;2021-09-06;(4688, 94, 18, 2, 25, '2021-09-06'),
4689;40;34;3;30;2020-09-27;(4689, 40, 34, 3, 30, '2020-09-27'),
4690;27;8;2;14;2022-10-13;(4690, 27, 8, 2, 14, '2022-10-13'),
4691;96;49;2;24;2021-03-09;(4691, 96, 49, 2, 24, '2021-03-09'),
4692;93;23;2;23;2019-05-09;(4692, 93, 23, 2, 23, '2019-05-09'),
4693;8;11;1;15;2022-08-25;(4693, 8, 11, 1, 15, '2022-08-25'),
4694;59;8;3;2;2022-07-26;(4694, 59, 8, 3, 2, '2022-07-26'),
4695;23;8;1;8;2020-02-03;(4695, 23, 8, 1, 8, '2020-02-03'),
4696;31;13;1;19;2020-06-21;(4696, 31, 13, 1, 19, '2020-06-21'),
4697;13;21;3;5;2021-11-05;(4697, 13, 21, 3, 5, '2021-11-05'),
4698;88;39;3;4;2022-08-13;(4698, 88, 39, 3, 4, '2022-08-13'),
4699;6;47;3;10;2019-11-25;(4699, 6, 47, 3, 10, '2019-11-25'),
4700;51;7;3;30;2021-09-05;(4700, 51, 7, 3, 30, '2021-09-05'),
4701;17;16;1;24;2022-05-19;(4701, 17, 16, 1, 24, '2022-05-19'),
4702;83;30;3;23;2021-01-30;(4702, 83, 30, 3, 23, '2021-01-30'),
4703;5;38;1;1;2019-03-25;(4703, 5, 38, 1, 1, '2019-03-25'),
4704;78;23;3;15;2019-10-01;(4704, 78, 23, 3, 15, '2019-10-01'),
4705;3;13;2;26;2019-03-31;(4705, 3, 13, 2, 26, '2019-03-31'),
4706;80;21;1;27;2020-10-24;(4706, 80, 21, 1, 27, '2020-10-24'),
4707;15;18;1;11;2020-01-16;(4707, 15, 18, 1, 11, '2020-01-16'),
4708;95;36;2;23;2020-02-18;(4708, 95, 36, 2, 23, '2020-02-18'),
4709;90;39;2;13;2021-01-25;(4709, 90, 39, 2, 13, '2021-01-25'),
4710;51;20;2;30;2022-01-08;(4710, 51, 20, 2, 30, '2022-01-08'),
4711;51;27;1;9;2021-02-27;(4711, 51, 27, 1, 9, '2021-02-27'),
4712;96;3;2;20;2021-05-25;(4712, 96, 3, 2, 20, '2021-05-25'),
4713;81;21;1;4;2021-05-02;(4713, 81, 21, 1, 4, '2021-05-02'),
4714;54;27;1;21;2020-07-07;(4714, 54, 27, 1, 21, '2020-07-07'),
4715;49;44;3;21;2020-12-27;(4715, 49, 44, 3, 21, '2020-12-27'),
4716;25;25;2;26;2020-04-06;(4716, 25, 25, 2, 26, '2020-04-06'),
4717;20;29;3;10;2021-02-20;(4717, 20, 29, 3, 10, '2021-02-20'),
4718;10;12;2;1;2019-05-26;(4718, 10, 12, 2, 1, '2019-05-26'),
4719;29;47;3;25;2022-01-18;(4719, 29, 47, 3, 25, '2022-01-18'),
4720;4;25;1;1;2019-02-28;(4720, 4, 25, 1, 1, '2019-02-28'),
4721;49;2;3;5;2021-10-13;(4721, 49, 2, 3, 5, '2021-10-13'),
4722;31;32;3;6;2020-05-11;(4722, 31, 32, 3, 6, '2020-05-11'),
4723;37;31;2;4;2020-11-01;(4723, 37, 31, 2, 4, '2020-11-01'),
4724;5;2;1;1;2020-02-01;(4724, 5, 2, 1, 1, '2020-02-01'),
4725;34;37;2;15;2019-03-14;(4725, 34, 37, 2, 15, '2019-03-14'),
4726;17;50;1;28;2021-11-24;(4726, 17, 50, 1, 28, '2021-11-24'),
4727;55;40;3;23;2019-12-11;(4727, 55, 40, 3, 23, '2019-12-11'),
4728;11;15;2;1;2020-06-27;(4728, 11, 15, 2, 1, '2020-06-27'),
4729;22;49;1;24;2021-04-01;(4729, 22, 49, 1, 24, '2021-04-01'),
4730;23;4;1;1;2021-04-10;(4730, 23, 4, 1, 1, '2021-04-10'),
4731;14;8;2;17;2019-05-16;(4731, 14, 8, 2, 17, '2019-05-16'),
4732;90;11;1;11;2019-08-10;(4732, 90, 11, 1, 11, '2019-08-10'),
4733;76;9;3;21;2021-03-04;(4733, 76, 9, 3, 21, '2021-03-04'),
4734;1;45;3;1;2020-08-28;(4734, 1, 45, 3, 1, '2020-08-28'),
4735;33;39;3;18;2020-10-11;(4735, 33, 39, 3, 18, '2020-10-11'),
4736;33;7;3;30;2020-06-01;(4736, 33, 7, 3, 30, '2020-06-01'),
4737;8;8;3;25;2021-06-24;(4737, 8, 8, 3, 25, '2021-06-24'),
4738;45;5;2;6;2022-06-02;(4738, 45, 5, 2, 6, '2022-06-02'),
4739;50;12;3;28;2022-09-14;(4739, 50, 12, 3, 28, '2022-09-14'),
4740;5;26;3;10;2019-12-15;(4740, 5, 26, 3, 10, '2019-12-15'),
4741;10;37;2;5;2019-12-13;(4741, 10, 37, 2, 5, '2019-12-13'),
4742;68;19;3;22;2019-02-08;(4742, 68, 19, 3, 22, '2019-02-08'),
4743;75;48;1;16;2020-04-24;(4743, 75, 48, 1, 16, '2020-04-24'),
4744;59;46;2;26;2020-08-02;(4744, 59, 46, 2, 26, '2020-08-02'),
4745;82;12;1;10;2022-06-09;(4745, 82, 12, 1, 10, '2022-06-09'),
4746;57;13;2;10;2019-05-23;(4746, 57, 13, 2, 10, '2019-05-23'),
4747;84;13;3;25;2022-09-08;(4747, 84, 13, 3, 25, '2022-09-08'),
4748;8;18;2;18;2022-01-19;(4748, 8, 18, 2, 18, '2022-01-19'),
4749;96;39;1;3;2020-03-06;(4749, 96, 39, 1, 3, '2020-03-06'),
4750;16;39;1;30;2022-07-15;(4750, 16, 39, 1, 30, '2022-07-15'),
4751;9;6;1;14;2022-04-10;(4751, 9, 6, 1, 14, '2022-04-10'),
4752;69;35;2;18;2022-05-10;(4752, 69, 35, 2, 18, '2022-05-10'),
4753;3;29;2;1;2022-03-02;(4753, 3, 29, 2, 1, '2022-03-02'),
4754;83;16;1;14;2019-07-19;(4754, 83, 16, 1, 14, '2019-07-19'),
4755;76;24;2;2;2019-05-20;(4755, 76, 24, 2, 2, '2019-05-20'),
4756;92;34;2;15;2021-05-28;(4756, 92, 34, 2, 15, '2021-05-28'),
4757;90;20;1;10;2020-07-05;(4757, 90, 20, 1, 10, '2020-07-05'),
4758;51;7;2;15;2021-06-21;(4758, 51, 7, 2, 15, '2021-06-21'),
4759;45;8;2;29;2022-04-05;(4759, 45, 8, 2, 29, '2022-04-05'),
4760;93;49;3;25;2020-07-24;(4760, 93, 49, 3, 25, '2020-07-24'),
4761;3;8;1;17;2019-04-27;(4761, 3, 8, 1, 17, '2019-04-27'),
4762;10;40;2;28;2021-05-16;(4762, 10, 40, 2, 28, '2021-05-16'),
4763;47;45;3;11;2020-07-04;(4763, 47, 45, 3, 11, '2020-07-04'),
4764;5;40;1;8;2019-11-26;(4764, 5, 40, 1, 8, '2019-11-26'),
4765;84;11;2;2;2019-05-20;(4765, 84, 11, 2, 2, '2019-05-20'),
4766;64;8;2;19;2021-06-16;(4766, 64, 8, 2, 19, '2021-06-16'),
4767;42;35;1;8;2020-03-16;(4767, 42, 35, 1, 8, '2020-03-16'),
4768;12;2;3;5;2021-06-07;(4768, 12, 2, 3, 5, '2021-06-07'),
4769;68;8;3;15;2020-11-19;(4769, 68, 8, 3, 15, '2020-11-19'),
4770;58;29;3;5;2020-12-16;(4770, 58, 29, 3, 5, '2020-12-16'),
4771;13;14;1;3;2021-11-08;(4771, 13, 14, 1, 3, '2021-11-08'),
4772;23;24;2;8;2019-04-18;(4772, 23, 24, 2, 8, '2019-04-18'),
4773;62;11;3;7;2019-10-12;(4773, 62, 11, 3, 7, '2019-10-12'),
4774;73;49;1;15;2019-06-06;(4774, 73, 49, 1, 15, '2019-06-06'),
4775;36;2;2;12;2021-08-16;(4775, 36, 2, 2, 12, '2021-08-16'),
4776;42;31;1;14;2021-05-08;(4776, 42, 31, 1, 14, '2021-05-08'),
4777;54;23;3;14;2020-10-15;(4777, 54, 23, 3, 14, '2020-10-15'),
4778;39;47;2;2;2020-08-14;(4778, 39, 47, 2, 2, '2020-08-14'),
4779;45;23;1;16;2020-07-01;(4779, 45, 23, 1, 16, '2020-07-01'),
4780;82;31;1;13;2020-04-21;(4780, 82, 31, 1, 13, '2020-04-21'),
4781;61;37;1;22;2019-06-28;(4781, 61, 37, 1, 22, '2019-06-28'),
4782;74;29;1;23;2019-12-29;(4782, 74, 29, 1, 23, '2019-12-29'),
4783;9;41;2;1;2019-08-06;(4783, 9, 41, 2, 1, '2019-08-06'),
4784;16;50;1;26;2020-03-26;(4784, 16, 50, 1, 26, '2020-03-26'),
4785;1;16;3;19;2021-07-31;(4785, 1, 16, 3, 19, '2021-07-31'),
4786;27;14;1;2;2021-01-17;(4786, 27, 14, 1, 2, '2021-01-17'),
4787;4;40;3;12;2022-07-13;(4787, 4, 40, 3, 12, '2022-07-13'),
4788;25;47;3;30;2021-10-24;(4788, 25, 47, 3, 30, '2021-10-24'),
4789;11;44;3;18;2019-02-04;(4789, 11, 44, 3, 18, '2019-02-04'),
4790;47;21;3;6;2021-03-23;(4790, 47, 21, 3, 6, '2021-03-23'),
4791;50;38;2;7;2019-07-13;(4791, 50, 38, 2, 7, '2019-07-13'),
4792;29;33;2;15;2021-01-29;(4792, 29, 33, 2, 15, '2021-01-29'),
4793;48;49;1;15;2020-03-03;(4793, 48, 49, 1, 15, '2020-03-03'),
4794;71;48;3;7;2021-01-27;(4794, 71, 48, 3, 7, '2021-01-27'),
4795;33;34;3;5;2020-07-29;(4795, 33, 34, 3, 5, '2020-07-29'),
4796;33;18;2;2;2021-09-18;(4796, 33, 18, 2, 2, '2021-09-18'),
4797;43;41;1;16;2022-01-07;(4797, 43, 41, 1, 16, '2022-01-07'),
4798;4;3;3;16;2019-04-12;(4798, 4, 3, 3, 16, '2019-04-12'),
4799;92;47;2;20;2022-03-20;(4799, 92, 47, 2, 20, '2022-03-20'),
4800;76;15;2;4;2022-01-11;(4800, 76, 15, 2, 4, '2022-01-11'),
4801;40;24;2;11;2020-05-18;(4801, 40, 24, 2, 11, '2020-05-18'),
4802;87;2;2;17;2020-08-30;(4802, 87, 2, 2, 17, '2020-08-30'),
4803;10;27;2;17;2019-09-25;(4803, 10, 27, 2, 17, '2019-09-25'),
4804;42;10;1;13;2019-08-23;(4804, 42, 10, 1, 13, '2019-08-23'),
4805;47;1;1;15;2020-06-17;(4805, 47, 1, 1, 15, '2020-06-17'),
4806;86;20;2;27;2021-10-11;(4806, 86, 20, 2, 27, '2021-10-11'),
4807;85;17;1;18;2020-07-07;(4807, 85, 17, 1, 18, '2020-07-07'),
4808;26;21;3;9;2022-03-06;(4808, 26, 21, 3, 9, '2022-03-06'),
4809;71;11;1;22;2019-02-09;(4809, 71, 11, 1, 22, '2019-02-09'),
4810;64;10;2;16;2021-05-22;(4810, 64, 10, 2, 16, '2021-05-22'),
4811;80;25;3;7;2019-04-02;(4811, 80, 25, 3, 7, '2019-04-02'),
4812;66;34;2;17;2022-04-14;(4812, 66, 34, 2, 17, '2022-04-14'),
4813;32;11;3;27;2019-06-14;(4813, 32, 11, 3, 27, '2019-06-14'),
4814;90;34;2;20;2021-04-11;(4814, 90, 34, 2, 20, '2021-04-11'),
4815;15;34;2;19;2021-09-09;(4815, 15, 34, 2, 19, '2021-09-09'),
4816;45;50;1;9;2021-06-22;(4816, 45, 50, 1, 9, '2021-06-22'),
4817;89;45;2;29;2020-05-17;(4817, 89, 45, 2, 29, '2020-05-17'),
4818;60;25;2;10;2019-12-07;(4818, 60, 25, 2, 10, '2019-12-07'),
4819;47;24;3;28;2021-07-23;(4819, 47, 24, 3, 28, '2021-07-23'),
4820;88;28;2;12;2019-07-08;(4820, 88, 28, 2, 12, '2019-07-08'),
4821;51;34;1;3;2022-09-14;(4821, 51, 34, 1, 3, '2022-09-14'),
4822;61;38;1;23;2021-07-02;(4822, 61, 38, 1, 23, '2021-07-02'),
4823;19;28;1;4;2021-10-06;(4823, 19, 28, 1, 4, '2021-10-06'),
4824;85;6;2;29;2020-07-05;(4824, 85, 6, 2, 29, '2020-07-05'),
4825;84;32;3;8;2021-12-24;(4825, 84, 32, 3, 8, '2021-12-24'),
4826;92;9;2;7;2022-05-17;(4826, 92, 9, 2, 7, '2022-05-17'),
4827;92;12;3;1;2021-02-13;(4827, 92, 12, 3, 1, '2021-02-13'),
4828;27;34;3;17;2021-03-19;(4828, 27, 34, 3, 17, '2021-03-19'),
4829;36;29;3;26;2019-06-20;(4829, 36, 29, 3, 26, '2019-06-20'),
4830;82;41;1;30;2022-10-05;(4830, 82, 41, 1, 30, '2022-10-05'),
4831;7;26;1;8;2022-10-01;(4831, 7, 26, 1, 8, '2022-10-01'),
4832;39;42;1;21;2021-01-07;(4832, 39, 42, 1, 21, '2021-01-07'),
4833;20;15;2;4;2021-08-07;(4833, 20, 15, 2, 4, '2021-08-07'),
4834;10;1;1;29;2020-12-15;(4834, 10, 1, 1, 29, '2020-12-15'),
4835;42;10;2;3;2021-06-08;(4835, 42, 10, 2, 3, '2021-06-08'),
4836;52;26;3;12;2021-10-08;(4836, 52, 26, 3, 12, '2021-10-08'),
4837;80;29;1;21;2019-10-27;(4837, 80, 29, 1, 21, '2019-10-27'),
4838;77;31;1;13;2022-05-19;(4838, 77, 31, 1, 13, '2022-05-19'),
4839;40;33;3;9;2022-08-01;(4839, 40, 33, 3, 9, '2022-08-01'),
4840;6;32;2;22;2020-08-24;(4840, 6, 32, 2, 22, '2020-08-24'),
4841;88;5;1;17;2019-02-10;(4841, 88, 5, 1, 17, '2019-02-10'),
4842;66;3;3;18;2019-04-13;(4842, 66, 3, 3, 18, '2019-04-13'),
4843;40;42;3;15;2021-03-10;(4843, 40, 42, 3, 15, '2021-03-10'),
4844;19;5;3;3;2021-03-09;(4844, 19, 5, 3, 3, '2021-03-09'),
4845;4;35;1;8;2019-02-02;(4845, 4, 35, 1, 8, '2019-02-02'),
4846;15;25;2;18;2022-09-02;(4846, 15, 25, 2, 18, '2022-09-02'),
4847;32;44;3;2;2019-06-30;(4847, 32, 44, 3, 2, '2019-06-30'),
4848;5;12;1;9;2022-03-23;(4848, 5, 12, 1, 9, '2022-03-23'),
4849;68;50;3;24;2020-01-07;(4849, 68, 50, 3, 24, '2020-01-07'),
4850;72;7;1;25;2020-08-06;(4850, 72, 7, 1, 25, '2020-08-06'),
4851;64;47;1;23;2019-03-13;(4851, 64, 47, 1, 23, '2019-03-13'),
4852;70;12;2;5;2019-12-15;(4852, 70, 12, 2, 5, '2019-12-15'),
4853;83;20;2;10;2020-05-27;(4853, 83, 20, 2, 10, '2020-05-27'),
4854;23;23;2;25;2020-07-25;(4854, 23, 23, 2, 25, '2020-07-25'),
4855;55;34;3;29;2019-11-07;(4855, 55, 34, 3, 29, '2019-11-07'),
4856;47;31;1;17;2021-06-23;(4856, 47, 31, 1, 17, '2021-06-23'),
